no,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
611,21,24.35666667,0,442.6666667,0.003741684,No
612,21,24.29,0,439,0.003731382,No
613,20.89,24.39,0,440,0.003721425,No
614,20.945,24.39,0,440,0.003734112,No
615,21,24.39,0,444,0.003746836,No
616,20.89,24.39,0,439.5,0.003721425,No
617,20.89,24.39,0,440,0.003721425,No
618,20.89,24.39,0,440,0.003721425,No
619,20.89,24.29,0,442,0.003706077,No
620,20.89,24.34,0,445,0.003713751,No
621,20.85666667,24.35666667,0,447,0.00370865,No
622,20.89,24.39,0,446,0.003721425,No
623,20.89,24.34,0,445,0.003713751,No
624,20.89,24.39,0,445,0.003721425,No
625,20.89,24.29,0,443,0.003706077,No
626,20.89,24.29,0,442,0.003706077,No
627,20.84,24.245,0,444,0.003687739,No
628,20.89,24.39,0,443.5,0.003721425,No
629,20.89,24.29,0,441,0.003706077,No
630,20.85666667,24.26,0,441,0.003693843,No
631,20.89,24.29,0,444,0.003706077,No
632,20.89,24.29,0,445.5,0.003706077,No
633,20.89,24.29,0,441,0.003706077,No
634,20.89,24.29,0,445.3333333,0.003706077,No
635,20.89,24.2,0,442,0.003692263,No
636,20.89,24.29,0,442,0.003706077,No
637,20.89,24.2,0,446.5,0.003692263,No
638,20.85666667,24.16666667,0,444.3333333,0.003679548,No
639,20.89,24.2,0,445.5,0.003692263,No
640,20.89,24.2,0,441.5,0.003692263,No
641,20.865,24.175,0,447.25,0.003682724,No
642,20.89,24.2,0,448,0.003692263,No
643,20.89,24.175,0,447.25,0.003688426,No
644,20.89,24.2,0,439,0.003692263,No
645,20.89,24.15,0,440,0.003684589,No
646,20.89,24.2,0,440,0.003692263,No
647,20.89,24.1,0,445,0.003676916,No
648,20.89,24,0,438,0.003661569,No
649,20.945,24,0,438.5,0.00367405,No
650,21,24,0,440,0.003686568,No
651,20.945,24,0,446,0.00367405,No
652,20.945,24,0,447,0.00367405,No
653,20.92666667,24,0,447,0.003669885,No
654,20.89,24,0,445,0.003661569,No
655,20.89,24,0,446.5,0.003661569,No
656,20.945,24,0,446,0.00367405,No
657,20.89,23.89,0,453,0.003644688,No
658,21,23.89,0,451,0.003669572,No
659,21,23.84,0,448.5,0.003661847,No
660,21,23.82333333,0,444.6666667,0.003659272,No
661,21,23.79,0,447,0.003654121,No
662,21,23.79,0,447,0.003654121,No
663,21,23.79,0,445,0.003654121,No
664,21,23.79,0,446.5,0.003654121,No
665,21,23.79,0,446.5,0.003654121,No
666,21,23.7675,0,442.25,0.003650645,No
667,21,23.79,0,443,0.003654121,No
668,21,23.79,0,443,0.003654121,No
669,20.96333333,23.79,0,442.3333333,0.003645846,No
670,20.89,23.79,0,444.5,0.003629343,No
671,20.89,23.73,0,443.3333333,0.003620137,No
672,20.9175,23.7225,0,446.5,0.003625149,No
673,20.89,23.7,0,449,0.003615533,No
674,20.89,23.7,0,449.5,0.003615533,No
675,20.89,23.6,0,448.5,0.00360019,No
676,20.89,23.7,0,446,0.003615533,No
677,20.89,23.6,0,446,0.00360019,No
678,20.89,23.6,0,444,0.00360019,No
679,20.89,23.6,0,443.3333333,0.00360019,No
680,20.89,23.63333333,0,441.6666667,0.003605304,No
681,20.89,23.6,0,449.5,0.00360019,No
682,20.89,23.6,0,448.5,0.00360019,No
683,20.89,23.6,0,450,0.00360019,No
684,20.89,23.6,0,448.5,0.00360019,No
685,20.945,23.6,0,446.5,0.00361246,No
686,20.89,23.6,0,452.5,0.00360019,No
687,20.89,23.6,0,451,0.00360019,No
688,20.945,23.5,0,450.6666667,0.003597065,No
689,20.89,23.5,0,449,0.003584847,No
690,20.945,23.5,0,449,0.003597065,No
691,20.945,23.5,0,448.5,0.003597065,No
692,20.89,23.5,0,452,0.003584847,No
693,20.89,23.5,0,444,0.003584847,No
694,20.89,23.5,0,443.5,0.003584847,No
695,20.89,23.5,0,446,0.003584847,No
696,20.89,23.5,0,449,0.003584847,No
697,20.92666667,23.5,0,448,0.003592988,No
698,20.89,23.5,0,448,0.003584847,No
699,20.89,23.5,0,449,0.003584847,No
700,20.945,23.5,0,443,0.003597065,No
701,20.89,23.5,0,444.25,0.003584847,No
702,20.89,23.5,0,445.3333333,0.003584847,No
703,20.89,23.5,0,444.5,0.003584847,No
704,20.89,23.5,0,446.5,0.003584847,No
705,20.89,23.445,0,446,0.003576408,No
706,20.89,23.445,0,448.5,0.003576408,No
707,20.89,23.39,0,450,0.00356797,No
708,20.89,23.445,0,450.5,0.003576408,No
709,20.89,23.5,0,448,0.003584847,No
710,20.89,23.5,0,448.3333333,0.003584847,No
711,20.89,23.445,0,446.5,0.003576408,No
712,20.89,23.5,0,442.5,0.003584847,No
713,20.89,23.5,0,440.5,0.003584847,No
714,20.89,23.5,0,443,0.003584847,No
715,20.89,23.5,0,453,0.003584847,No
716,20.89,23.42666667,0,450,0.003573596,No
717,20.89,23.445,0,451,0.003576408,No
718,20.89,23.39,0,452.3333333,0.00356797,No
719,20.89,23.445,0,448,0.003576408,No
720,20.89,23.39,0,448,0.00356797,No
721,20.84,23.395,0,446.5,0.003557712,No
722,20.89,23.39,0,449,0.00356797,No
723,20.84,23.34,0,446.5,0.0035493,No
724,20.89,23.39,0,448,0.00356797,No
725,20.89,23.39,0,450.5,0.00356797,No
726,20.89,23.39,0,450.5,0.00356797,No
727,20.84,23.34,0,448,0.0035493,No
728,20.89,23.39,0,448,0.00356797,No
729,20.89,23.34,0,451,0.003560299,No
730,20.865,23.2925,0,450,0.00354752,No
731,20.89,23.34,0,448.5,0.003560299,No
732,20.85666667,23.26,0,449.5,0.003540716,No
733,20.89,23.29,0,446,0.003552629,No
734,20.89,23.29,0,443,0.003552629,No
735,20.89,23.29,0,443,0.003552629,No
736,20.89,23.29,0,448,0.003552629,No
737,20.84,23.245,0,448.5,0.003534771,No
738,20.89,23.29,0,448.5,0.003552629,No
739,20.89,23.29,0,448,0.003552629,No
740,20.89,23.29,0,450.5,0.003552629,No
741,20.89,23.2,0,451,0.003538822,No
742,20.89,23.2,0,453,0.003538822,No
743,20.89,23.2,0,449,0.003538822,No
744,20.89,23.2,0,448.5,0.003538822,No
745,20.89,23.2,0,448.5,0.003538822,No
746,20.89,23.15,0,448.5,0.003531152,No
747,20.89,23.15,0,453.5,0.003531152,No
748,20.84,23.075,0,451,0.003508774,No
749,20.89,23.1,0,451.3333333,0.003523482,No
750,20.89,23.1,0,452,0.003523482,No
751,20.89,23.1,0,452.5,0.003523482,No
752,20.85666667,23.06666667,0,450.5,0.00351112,No
753,20.89,23.1,0,445.6666667,0.003523482,No
754,20.89,23.1,0,449.5,0.003523482,No
755,20.89,23.1,0,450,0.003523482,No
756,20.89,23.1,0,454,0.003523482,No
757,20.89,23.1,0,452,0.003523482,No
758,20.89,23.1,0,453.75,0.003523482,No
759,20.89,23.1,0,448.5,0.003523482,No
760,20.89,23.1,0,447,0.003523482,No
761,20.89,23.1,0,447.75,0.003523482,No
762,20.89,23.1,0,452,0.003523482,No
763,20.89,23,0,454,0.003508143,No
764,20.84,23.05,0,455,0.003504952,No
765,20.89,23.1,0,455,0.003523482,No
766,20.85666667,23.06666667,0,449,0.00351112,No
767,20.89,23,0,449,0.003508143,No
768,20.89,23,0,452,0.003508143,No
769,20.89,23,0,449,0.003508143,No
770,20.79,22.89,0,450,0.003469731,No
771,20.79,22.89,0,452,0.003469731,No
772,20.84,22.945,0,449,0.003488896,No
773,20.79,22.89,0,448.3333333,0.003469731,No
774,20.79,22.84,0,448,0.003462109,No
775,20.79,22.84,0,449.5,0.003462109,No
776,20.79,22.89,0,454,0.003469731,No
777,20.79,22.89,0,452,0.003469731,No
778,20.79,22.89,0,454.5,0.003469731,No
779,20.7,22.89,0,454.5,0.003450445,No
780,20.745,22.84,0,454,0.003452476,No
781,20.7,22.89,0,454.5,0.003450445,No
782,20.745,22.84,0,454,0.003452476,No
783,20.79,22.79,0,458,0.003454488,No
784,20.7,22.79,0,455.5,0.003435287,No
785,20.7,22.79,0,452,0.003435287,No
786,20.76,22.79,0,458.3333333,0.003448077,No
787,20.7,22.79,0,460,0.003435287,No
788,20.7,22.79,0,455,0.003435287,No
789,20.7,22.79,0,455,0.003435287,No
790,20.73,22.79,0,449,0.003441677,No
791,20.7,22.79,0,459,0.003435287,No
792,20.7,22.7,0,457,0.003421646,No
793,20.73,22.7,0,454,0.003428011,No
794,20.7,22.7,0,452.5,0.003421646,No
795,20.7,22.7675,0,456.75,0.003431877,No
796,20.7,22.79,0,454.5,0.003435287,No
797,20.7,22.7,0,453.5,0.003421646,No
798,20.7,22.7,0,458,0.003421646,No
799,20.7,22.7,0,451.5,0.003421646,No
800,20.7,22.7,0,451,0.003421646,No
801,20.7,22.7,0,455.6666667,0.003421646,No
802,20.7,22.7,0,457.5,0.003421646,No
803,20.7,22.7,0,452,0.003421646,No
804,20.7,22.65,0,451,0.003414068,No
805,20.7,22.63333333,0,454.6666667,0.003411542,No
806,20.7,22.6,0,454.6666667,0.003406491,No
807,20.7,22.6,0,454.5,0.003406491,No
808,20.7,22.6,0,456,0.003406491,No
809,20.7,22.5,0,455,0.003391335,No
810,20.7,22.5,0,451.5,0.003391335,No
811,20.7,22.5,0,455,0.003391335,No
812,20.7,22.5,0,454.5,0.003391335,No
813,20.7,22.5,0,451.6666667,0.003391335,No
814,20.7,22.5,0,453.5,0.003391335,No
815,20.7,22.5,0,456.5,0.003391335,No
816,20.7,22.5,0,457,0.003391335,No
817,20.7,22.5,0,454,0.003391335,No
818,20.7,22.5,0,453.5,0.003391335,No
819,20.7,22.5,0,457,0.003391335,No
820,20.7,22.445,0,459,0.003383,No
821,20.7,22.5,0,459,0.003391335,No
822,20.7,22.39,0,454.75,0.003374666,No
823,20.7,22.39,0,457,0.003374666,No
824,20.7,22.39,0,458,0.003374666,No
825,20.7,22.39,0,449,0.003374666,No
826,20.7,22.39,0,451,0.003374666,No
827,20.7,22.39,0,457.5,0.003374666,No
828,20.7,22.39,356,457,0.003374666,Yes
829,20.7,22.4175,426,460.25,0.003378833,No
830,20.7,22.5,423.6666667,465.3333333,0.003391335,No
831,20.7,22.46333333,423.6666667,472.6666667,0.003385779,No
832,20.7225,22.5,419,470.75,0.003396065,Yes
833,20.73,22.5,419,472,0.003397643,Yes
834,20.7225,22.525,419,470.5,0.003399859,Yes
835,20.7675,22.65,411,478,0.003428371,Yes
836,20.79,22.79,411,492,0.003454488,Yes
837,20.815,22.8675,411,497.75,0.00347167,Yes
838,20.82333333,23.03333333,408.3333333,499,0.003498792,Yes
839,20.815,23.025,400,507,0.003495715,Yes
840,20.89,23.175,396,514.75,0.003534987,Yes
841,20.89,23.29,396,515,0.003552629,Yes
842,20.89,23.29,396,520.75,0.003552629,Yes
843,20.89,23.29,396,526,0.003552629,Yes
844,20.89,23.32333333,398.3333333,527,0.003557743,Yes
845,20.945,23.39,399.5,531.25,0.00358013,Yes
846,20.96333333,23.46333333,413,536,0.003595494,Yes
847,21,23.5,411,542.75,0.003609319,Yes
848,21,23.5,411,541,0.003609319,Yes
849,21,23.56666667,411,548.5,0.003619618,Yes
850,21,23.6,412.2,553.25,0.003624768,Yes
851,21,23.6,405,559.25,0.003624768,Yes
852,21,23.6,405,567.3333333,0.003624768,Yes
853,21,23.7,405,569,0.003640217,Yes
854,21,23.7,405,576,0.003640217,Yes
855,21.025,23.7225,405,578.75,0.003649329,Yes
856,21.025,23.7225,412,585.75,0.003649329,Yes
857,21.05,23.745,419,590,0.003658459,Yes
858,21.025,23.7225,419,590,0.003649329,Yes
859,21.1,23.76,419,587.6666667,0.003672112,Yes
860,21.075,23.72,419,594,0.003660236,Yes
861,21.03333333,23.66666667,419,602.3333333,0.003642565,Yes
862,21.075,23.7675,419,611,0.003667608,Yes
863,21.1,23.79,419,611.3333333,0.003676776,Yes
864,21.1,23.79,419,613,0.003676776,Yes
865,21.1,23.73,419,615,0.003667449,Yes
866,21.15,23.7225,419,615.75,0.003677624,Yes
867,21.2,23.745,419,620.5,0.003692515,Yes
868,21.2,23.79,419,630.6666667,0.003699555,Yes
869,21.2,23.79,419,640.5,0.003699555,Yes
870,21.26,23.85666667,423.6666667,641,0.00372375,Yes
871,21.29,23.865,422.5,650.75,0.00373196,Yes
872,21.29,23.89,422.5,650.5,0.003735893,No
873,21.29,23.89,419,651,0.003735893,Yes
874,21.32333333,23.92666667,428.3333333,654.6666667,0.003749364,Yes
875,21.29,24,424.6,664.25,0.003753199,Yes
876,21.34,24,426,675.4,0.003764793,Yes
877,21.29,24.05,429.5,675,0.003761065,Yes
878,21.29,24.1,419,679,0.003768932,Yes
879,21.315,24.175,426,685.5,0.003786568,Yes
880,21.29,24.2,419,689.3333333,0.003784666,Yes
881,21.29,24.2,433,692.75,0.003784666,Yes
882,21.34,24.15,433,695.5,0.003788467,Yes
883,21.32333333,24.1,433,693.3333333,0.003776691,Yes
884,21.29,24.1,433,694.25,0.003768932,Yes
885,21.34,24.2225,433,703,0.003799909,Yes
886,21.29,24.29,433,704.5,0.003798827,Yes
887,21.34,24.29,433,709,0.003810563,Yes
888,21.34,24.29,433,721.5,0.003810563,Yes
889,21.32333333,24.29,426.6666667,727,0.003806647,Yes
890,21.35666667,24.29,436.3333333,733,0.003814482,Yes
891,21.365,24.29,429,736.25,0.003816443,Yes
892,21.39,24.29,429,742,0.003822332,Yes
893,21.35666667,24.29,429,742.6666667,0.003814482,Yes
894,21.32333333,24.29,434,737,0.003806647,Yes
895,21.39,24.2675,444,739.25,0.003818769,Yes
896,21.32333333,24.29,444,752,0.003806647,Yes
897,21.39,24.29,444,753.75,0.003822332,Yes
898,21.365,24.2225,441.75,746.25,0.003805773,Yes
899,21.39,24.26,446,754.6666667,0.003817582,Yes
900,21.39,24.26,439,755.3333333,0.003817582,Yes
901,21.39,24.29,446.5,758.25,0.003822332,Yes
902,21.39,24.29,446,766.6,0.003822332,Yes
903,21.39,24.29,451.5,781,0.003822332,Yes
904,21.4175,24.315,455.25,785.5,0.003832783,Yes
905,21.39,24.29,447.3333333,789.6666667,0.003822332,Yes
906,21.445,24.34,444,787.5,0.003843257,Yes
907,21.46333333,24.35666667,455.6666667,787.6666667,0.003850253,Yes
908,21.5,24.39,454,782.5,0.003864276,Yes
909,21.5,24.39,457.3333333,782.3333333,0.003864276,Yes
910,21.5,24.39,454,786,0.003864276,Yes
911,21.5,24.35666667,465.6666667,786.6666667,0.003858962,Yes
912,21.5,24.365,465.5,785.25,0.003860291,Yes
913,21.5,24.29,469.6666667,788,0.003848335,Yes
914,21.525,24.5425,478.5,791.25,0.003894583,Yes
915,21.55,24.5175,471.25,808.75,0.003896587,Yes
916,21.6,24.39,473,812,0.00388815,Yes
917,21.6,24.55,484.5,811,0.003913817,Yes
918,21.7,24.7,482.5,817.75,0.003962194,Yes
919,21.7,24.69666667,487.5,833.25,0.003961656,Yes
920,21.7675,24.865,490,847.75,0.004005429,Yes
921,21.79,24.89,492,854,0.004015034,Yes
922,21.815,24.9175,497.25,863.5,0.004025682,Yes
923,21.84,25.0225,495.5,869.75,0.004048974,Yes
924,21.89,25.15,495.5,880,0.004082266,Yes
925,21.89,25.2,497,895.75,0.004090435,Yes
926,21.89,25.2,497,895.5,0.004090435,Yes
927,21.89,25.2925,495.5,910.75,0.004105549,Yes
928,21.9175,25.39,494,919.25,0.00412845,Yes
929,21.96333333,25.39333333,498.6666667,925.3333333,0.004140638,Yes
930,22,25.4725,504.25,933.75,0.004162997,Yes
931,22,25.5,506,936,0.004167521,Yes
932,22,25.519,505.75,939.375,0.004170647,Yes
933,22,25.538,505.5,942.75,0.004173773,Yes
934,22.025,25.5975,518.5,948.25,0.00418999,Yes
935,22.05,25.7475,508.5,961.5,0.004221183,Yes
936,22.06666667,25.79333333,503.6666667,969.3333333,0.004233077,Yes
937,22.06666667,25.89333333,496.3333333,973.6666667,0.004249601,Yes
938,22.1,25.92666667,503,986.3333333,0.004263823,Yes
939,22.1,25.945,506,994.5,0.004266859,Yes
940,22.1,26.075,489.5,1003.25,0.004288386,Yes
941,22.1,25.83,478,1006.666667,0.004247817,Yes
942,22.1,25.82333333,478,1009,0.004246713,Yes
943,22.1,25.8,483.25,998.75,0.00424285,Yes
944,22.1,25.8225,484,998,0.004246575,Yes
945,22.1,26.05,476,1008,0.004284246,Yes
946,22.1,26.1,486.5,1021,0.004292526,Yes
947,22.1,26.0725,476.25,1029.5,0.004287972,Yes
948,22.1,25.745,469,1025,0.004233743,Yes
949,22.1,25.79333333,459,1015,0.004241746,Yes
950,22.1,25.945,459,1011,0.004266859,Yes
951,22.1,26.03,459,1011.666667,0.004280934,Yes
952,22.125,26.025,460.25,1025,0.004286677,Yes
953,22.1,26.1,446.5,1026.75,0.004292526,Yes
954,22.1,26.1,466.5,1035,0.004292526,Yes
955,22.1,26.175,450.25,1032,0.004304946,Yes
956,22.1,26.2,439,1025.666667,0.004309086,Yes
957,22.1,26.1975,450.25,1026.5,0.004308672,Yes
958,22.1,26.2,454,1024,0.004309086,Yes
959,22.075,26.2,450.25,1023.5,0.004302479,Yes
960,22.075,26.2225,454,1026.5,0.0043062,Yes
961,22.1,26.29,454,1031.333333,0.004323991,Yes
962,22.1,26.29,454,1027,0.004323991,Yes
963,22.1,26.29,457.75,1031,0.004323991,Yes
964,22.1,26.35666667,462.3333333,1033,0.004335033,Yes
965,22.1,26.315,454,1037,0.004328132,Yes
966,22.1,26.39,456.5,1038,0.004340553,Yes
967,22.1,26.39,454,1034.5,0.004340553,Yes
968,22.1,26.39,461.5,1038.5,0.004340553,Yes
969,22.1,26.39,444,1037,0.004340553,Yes
970,22.1,26.5225,449.5,1037.5,0.004362499,Yes
971,22.125,26.4425,449.5,1032.75,0.004355927,Yes
972,22.1,26.47,449.5,1031.5,0.004353804,Yes
973,22.1,26.445,460,1039.25,0.004349663,Yes
974,22.1,26.5,453,1038,0.004358773,Yes
975,22.1,26.445,449.5,1040.25,0.004349663,Yes
976,22.1,26.5,449.5,1036.75,0.004358773,Yes
977,22.1,26.55,460,1045.5,0.004367054,Yes
978,22.1,26.5,453,1038,0.004358773,Yes
979,22.1,26.5,454.75,1041.75,0.004358773,Yes
980,22.1,26.6,449.5,1047.5,0.004375336,Yes
981,22.1,26.6,449.5,1045.5,0.004375336,Yes
982,22.1,26.575,449.5,1041.5,0.004371195,Yes
983,22.15,26.6,449.5,1043,0.004388782,Yes
984,22.1,26.7,455.5,1049,0.004391901,Yes
985,22.1,26.66666667,454,1048,0.00438638,Yes
986,22.1,26.675,454,1047,0.00438776,Yes
987,22.1,26.625,469,1047.4,0.004379478,Yes
988,22.1,26.65,469,1050,0.004383619,Yes
989,22.1,26.625,464,1047.75,0.004379478,Yes
990,22.1,26.65,469,1047,0.004383619,Yes
991,22.1,26.64,469,1048.25,0.004381962,Yes
992,22.1,26.63333333,459,1044,0.004380858,No
993,22.1,26.6,459,1036.5,0.004375336,No
994,22.05,26.575,469,1039,0.004357799,No
995,22.05,26.55,469,1039,0.00435367,No
996,22.025,26.4425,469,1034.25,0.004329269,Yes
997,22.05,26.34,469,1024.5,0.004318995,Yes
998,22,26.29,469,1024.75,0.004297525,Yes
999,22,26.29,469,1024,0.004297525,Yes
1000,22,26.23,469,1021.666667,0.004287649,Yes
1001,22.06666667,26.26,464,1016,0.004310195,Yes
1002,22.05,26.245,454,1009,0.00430331,Yes
1003,22.075,26.2925,454,1006.25,0.004317775,Yes
1004,22.1,26.29,454,1007.5,0.004323991,Yes
1005,22.1,26.245,461.5,1008,0.004316539,Yes
1006,22.1,26.245,461.5,1002.5,0.004316539,Yes
1007,22.1,26.245,464,999,0.004316539,Yes
1008,22.1,26.245,459,1006,0.004316539,Yes
1009,22.1,26.2,469,1003,0.004309086,Yes
1010,22.08,26.216,461.5,1006.5,0.004306446,Yes
1011,22.1,26.2,454,1014,0.004309086,Yes
1012,22,26.1,454,1009,0.004266253,Yes
1013,22.08,26.18,454,1009.6,0.004300492,Yes
1014,22.025,26.125,454,1010.5,0.004276929,Yes
1015,22,26.175,454,1012.5,0.004278597,Yes
1016,22.03333333,26.23,454,1013.666667,0.004296435,Yes
1017,22.075,26.2675,454,1023.25,0.004313641,Yes
1018,22,26.2,439,1025,0.004282712,Yes
1019,22.075,26.29,444.25,1022,0.004317361,Yes
1020,22.06666667,26.35666667,453,1024,0.004326172,Yes
1021,22.05,26.34,450.25,1030.5,0.004318995,Yes
1022,22.06666667,26.35666667,454,1032,0.004326172,Yes
1023,22.075,26.3425,454,1033,0.004326043,Yes
1024,22.025,26.34,469,1031,0.004312371,Yes
1025,22.025,26.315,463,1039,0.004308249,Yes
1026,22.03333333,26.39,471,1044.333333,0.004322825,Yes
1027,22.075,26.365,464,1039.5,0.004329763,Yes
1028,22.075,26.365,464,1044,0.004329763,Yes
1029,22.06666667,26.42666667,464,1044.666667,0.004337742,Yes
1030,22.06666667,26.46333333,474,1051,0.004343802,Yes
1031,22.1,26.5,479,1047,0.004358773,Yes
1032,22.1,26.5,465.25,1054,0.004358773,Yes
1033,22.1,26.5,469,1063.75,0.004358773,Yes
1034,22.1,26.5,464,1063.5,0.004358773,Yes
1035,22.1,26.525,466.75,1061.25,0.004362913,Yes
1036,22.1,26.6,465.6666667,1065.666667,0.004375336,Yes
1037,22.1,26.6,464,1073.25,0.004375336,Yes
1038,22.1,26.6,459,1083.666667,0.004375336,Yes
1039,22.1,26.6,454,1082,0.004375336,Yes
1040,22.13333333,26.6,454,1077,0.004384296,Yes
1041,22.1,26.6,454,1077.333333,0.004375336,Yes
1042,22.175,26.6,454,1079.5,0.004395519,Yes
1043,22.175,26.6,450.25,1077.75,0.004395519,Yes
1044,22.175,26.6,442.75,1067.75,0.004395519,Yes
1045,22.175,26.6,439,1070.25,0.004395519,Yes
1046,22.2,26.6,439,1070.333333,0.004402265,Yes
1047,22.2,26.6,449.5,1075.5,0.004402265,Yes
1048,22.2,26.6,454.75,1076.5,0.004402265,Yes
1049,22.2,26.6,448,1068,0.004402265,Yes
1050,22.2,26.6,444,1071.5,0.004402265,Yes
1051,22.15,26.6,444,1075.75,0.004388782,Yes
1052,22.15,26.6,444,1073.25,0.004388782,Yes
1053,22.2,26.6,454.6666667,1069,0.004402265,Yes
1054,22.175,26.675,460,1062.5,0.004408,Yes
1055,22.2,26.7,460,1066.25,0.004418932,Yes
1056,22.2,26.76333333,449.3333333,1060,0.004429489,Yes
1057,22.16666667,26.85666667,444,1077,0.004435966,Yes
1058,22.2,26.79,444,1091.75,0.004433934,Yes
1059,22.2,26.85666667,444,1097.333333,0.004445046,Yes
1060,22.175,26.9175,440.25,1096.75,0.00444836,Yes
1061,22.2,26.9175,444,1104,0.004455187,Yes
1062,22.2,26.89,454.6666667,1105,0.004450603,Yes
1063,22.2,26.9725,449.5,1104.75,0.004464356,Yes
1064,22.2,27,454,1108.666667,0.00446894,Yes
1065,22.2,27,454,1116.25,0.00446894,Yes
1066,22.2,27,454,1120.666667,0.00446894,Yes
1067,22.2,27.025,457.75,1127.25,0.004473108,Yes
1068,22.2,27,454,1134.25,0.00446894,Yes
1069,22.2,27,454,1131.25,0.00446894,Yes
1070,22.2,27.05,454,1131,0.004477275,Yes
1071,22.2,27,454,1129.75,0.00446894,Yes
1072,22.2,27.06666667,454,1137.333333,0.004480054,Yes
1073,22.2,27,449.5,1136.5,0.00446894,Yes
1074,22.2,27.075,460,1129,0.004481443,Yes
1075,22.2,27.1,444,1126.5,0.004485611,Yes
1076,22.2,27.075,444,1133.25,0.004481443,Yes
1077,22.2,27.06666667,444,1139,0.004480054,Yes
1078,22.2,27.1,444,1137,0.004485611,Yes
1079,22.175,27.1,444,1136.75,0.004478736,Yes
1080,22.2,27.1,444,1131.25,0.004485611,Yes
1081,22.2,27.03333333,444,1132.333333,0.004474497,Yes
1082,22.2,27,444,1127.5,0.00446894,Yes
1083,22.2,27.025,444,1114.5,0.004473108,Yes
1084,22.2,27.1,460,1121.25,0.004485611,Yes
1085,22.2,27.1,460,1124,0.004485611,Yes
1086,22.175,27.175,454.75,1127.25,0.004491221,Yes
1087,22.175,27.125,460,1136,0.004482898,Yes
1088,22.175,27.125,458.5,1127.75,0.004482898,Yes
1089,22.2,27.1,461.5,1122.5,0.004485611,Yes
1090,22.2,27.1,464,1118,0.004485611,Yes
1091,22.2,27.1,465.6666667,1110,0.004485611,Yes
1092,22.2,27.075,481.5,1115,0.004481443,Yes
1093,22.2,27.1,474,1119.75,0.004485611,Yes
1094,22.2,27,486.5,1114,0.00446894,Yes
1095,22.175,27,471.5,1104.75,0.004462091,Yes
1096,22.2,27.06666667,474,1099.333333,0.004480054,Yes
1097,22.2,27,481.5,1097.75,0.00446894,Yes
1098,22.2,26.945,489,1093.5,0.004459771,Yes
1099,22.2,27,504,1088,0.00446894,Yes
1100,22.2,27,502.3333333,1083.666667,0.00446894,Yes
1101,22.2,27,524,1085.5,0.00446894,Yes
1102,22.2,26.96333333,550,1086.5,0.004462827,Yes
1103,22.2,26.84,554.2,1081.8,0.004442268,Yes
1104,22.26,26.85666667,562.3333333,1081,0.004461432,Yes
1105,22.29,26.865,568.5,1063.25,0.004471042,Yes
1106,22.315,26.865,606.5,1063,0.004477898,Yes
1107,22.39,26.79,696.5,1078,0.004485874,Yes
1108,22.39,26.9725,657.25,1086,0.004516655,Yes
1109,22.42666667,27,744,1098.333333,0.004531459,Yes
1110,22.4725,26.89,708.75,1099,0.004525545,Yes
1111,22.53333333,26.82333333,607,1092.333333,0.004531083,Yes
1112,22.575,26.84,660,1093.5,0.004545492,Yes
1113,22.6,26.79,688.5,1100.5,0.004543905,Yes
1114,22.6,26.815,558,1102,0.004548177,Yes
1115,22.6,26.85666667,661.3333333,1105,0.004555296,Yes
1116,22.675,26.89,665.5,1111.25,0.004581955,Yes
1117,22.66666667,26.96333333,647.6666667,1108.333333,0.004592203,Yes
1118,22.7,27.075,638,1124.25,0.004620769,Yes
1119,22.7225,26.7475,558,1125.25,0.004570746,Yes
1120,22.7,26.89,534,1106,0.004588962,Yes
1121,22.7,26.89,520,1110.333333,0.004588962,Yes
1122,22.7,26.9175,513.5,1117.5,0.00459369,Yes
1123,22.7,26.89,531.25,1120,0.004588962,No
1124,22.7,26.89,539,1113.666667,0.004588962,No
1125,22.7,26.89,545.75,1104.75,0.004588962,No
1126,22.675,26.865,604.75,1103.25,0.004577664,No
1127,22.7,26.815,597.25,1102.75,0.004576069,No
1128,22.7,26.7,528,1090,0.0045563,No
1129,22.7,26.7,521,1086.25,0.0045563,No
1130,22.7,26.66666667,535.6666667,1083.666667,0.00455057,No
1131,22.675,26.575,533.25,1078.5,0.00452789,No
1132,22.65,26.55,523.75,1064.75,0.004516692,No
1133,22.66666667,26.56666667,524,1053,0.004524155,No
1134,22.65,26.55,521,1051,0.004516692,Yes
